conference,url,title,authors,abstract,citations
acl,https://aclanthology.org/P16-1160.pdf,A Character-level Decoder without Explicit Segmentation for Neural Machine Translation,"Junyoung Chung,Kyunghyun Cho,Yoshua Bengio",None,342
acl,https://aclanthology.org/P16-1161.pdf,Target-Side Context for Discriminative Models in Statistical Machine Translation,"Aleš Tamchyna,Alexander Fraser,Ondřej Bojar,Marcin Junczys-Dowmunt",None,15
acl,https://aclanthology.org/P16-1162.pdf,Neural Machine Translation of Rare Words with Subword Units,"Rico Sennrich,Barry Haddow,Alexandra Birch",None,4886
acl,https://aclanthology.org/P16-1163.pdf,Implicit Discourse Relation Detection via a Deep Architecture with Gated Relevance Network,"Jifan Chen,Qi Zhang,Pengfei Liu,Xipeng Qiu,Xuanjing Huang",None,73
acl,https://aclanthology.org/P16-1164.pdf,Model Architectures for Quotation Detection,"Christian Scheible,Roman Klinger,Sebastian Padó",None,19
acl,https://aclanthology.org/P16-1165.pdf,Speech Act Modeling of Written Asynchronous Conversations with Task-Specific Embeddings and Conditional Structured Models,"Shafiq Joty,Enamul Hoque",None,24
acl,https://aclanthology.org/P16-1166.pdf,Situation entity types: automatic classification of clause-level aspect,"Annemarie Friedrich,Alexis Palmer,Manfred Pinkal",None,32
acl,https://aclanthology.org/P16-1167.pdf,Learning Prototypical Event Structure from Photo Albums,"Antoine Bosselut,Jianfu Chen,David Warren,Hannaneh Hajishirzi,Yejin Choi",None,17
acl,https://aclanthology.org/P16-1168.pdf,Cross-Lingual Image Caption Generation,"Takashi Miyazaki,Nobuyuki Shimizu",None,76
acl,https://aclanthology.org/P16-1169.pdf,Learning Concept Taxonomies from Multi-modal Data,"Hao Zhang,Zhiting Hu,Yuntian Deng,Mrinmaya Sachan,Zhicheng Yan,Eric Xing",None,23
acl,https://aclanthology.org/P16-1170.pdf,Generating Natural Questions About an Image,"Nasrin Mostafazadeh,Ishan Misra,Jacob Devlin,Margaret Mitchell,Xiaodong He,Lucy Vanderwende",None,233
acl,https://aclanthology.org/P16-1171.pdf,Physical Causality of Action Verbs in Grounded Language Understanding,"Qiaozi Gao,Malcolm Doering,Shaohua Yang,Joyce Chai",None,36
acl,https://aclanthology.org/P16-1172.pdf,Optimizing an Approximation of ROUGE - a Problem-Reduction Approach to Extractive Multi-Document Summarization,"Maxime Peyrard,Judith Eckle-Kohler",None,24
acl,https://aclanthology.org/P16-1173.pdf,Phrase Structure Annotation and Parsing for Learner English,"Ryo Nagata,Keisuke Sakaguchi",None,21
acl,https://aclanthology.org/P16-1174.pdf,A Trainable Spaced Repetition Model for Language Learning,"Burr Settles,Brendan Meeder",None,158
acl,https://aclanthology.org/P16-1175.pdf,User Modeling in Language Learning with Macaronic Texts,"Adithya Renduchintala,Rebecca Knowles,Philipp Koehn,Jason Eisner",None,6
acl,https://aclanthology.org/P16-1176.pdf,"On the Similarities Between Native, Non-native and Translated Texts","Ella Rabinovich,Sergiu Nisioi,Noam Ordan,Shuly Wintner",None,29
acl,https://aclanthology.org/P16-1177.pdf,Learning Text Pair Similarity with Context-sensitive Autoencoders,"Hadi Amiri,Philip Resnik,Jordan Boyd-Graber,Hal Daumé III",None,47
acl,https://aclanthology.org/P16-1178.pdf,Linguistic Benchmarks of Online News Article Quality,"Ioannis Arapakis,Filipa Peleja,Barla Berkant,Joao Magalhaes",None,11
acl,https://aclanthology.org/P16-1179.pdf,Alleviating Poor Context with Background Knowledge for Named Entity Disambiguation,"Ander Barrena,Aitor Soroa,Eneko Agirre",None,7
acl,https://aclanthology.org/P16-1180.pdf,Mining Paraphrasal Typed Templates from a Plain Text Corpus,"Or Biran,Terra Blevins,Kathleen McKeown",None,8
acl,https://aclanthology.org/P16-1181.pdf,How to Train Dependency Parsers with Inexact Search for Joint Sentence Boundary Detection and Parsing of Entire Documents,"Anders Björkelund,Agnieszka Faleńska,Wolfgang Seeker,Jonas Kuhn",None,6
acl,https://aclanthology.org/P16-1182.pdf,MUTT: Metric Unit TesTing for Language Generation Tasks,"William Boag,Renan Campos,Kate Saenko,Anna Rumshisky",None,4
acl,https://aclanthology.org/P16-1183.pdf,N-gram language models for massively parallel devices,"Nikolay Bogoychev,Adam Lopez",None,6
acl,https://aclanthology.org/P16-1184.pdf,Cross-Lingual Morphological Tagging for Low-Resource Languages,"Jan Buys,Jan A. Botha",None,39
acl,https://aclanthology.org/P16-1185.pdf,Semi-Supervised Learning for Neural Machine Translation,"Yong Cheng,Wei Xu,Zhongjun He,Wei He,Hua Wu,Maosong Sun,Yang Liu",None,241
acl,https://aclanthology.org/P16-1186.pdf,Strategies for Training Large Vocabulary Neural Language Models,"Wenlin Chen,David Grangier,Michael Auli",None,155
acl,https://aclanthology.org/P16-1187.pdf,Predicting the Compositionality of Nominal Compounds: Giving Word Embeddings a Hard Time,"Silvio Cordeiro,Carlos Ramisch,Marco Idiart,Aline Villavicencio",None,46
acl,https://aclanthology.org/P16-1188.pdf,Learning-Based Single-Document Summarization with Compression and Anaphoricity Constraints,"Greg Durrett,Taylor Berg-Kirkpatrick,Dan Klein",None,143
acl,https://aclanthology.org/P16-1189.pdf,Set-Theoretic Alignment for Comparable Corpora,"Thierry Etchegoyhen,Andoni Azpeitia",None,23
acl,https://aclanthology.org/P16-1190.pdf,Jointly Learning to Embed and Predict with Multiple Languages,"Daniel C. Ferreira,André F. T. Martins,Mariana S. C. Almeida",None,23
acl,https://aclanthology.org/P16-1191.pdf,"Supersense Embeddings: A Unified Model for Supersense Interpretation, Prediction, and Utilization","Lucie Flekova,Iryna Gurevych",None,53
acl,https://aclanthology.org/P16-1192.pdf,Efficient techniques for parsing with tree automata,"Jonas Groschwitz,Alexander Koller,Mark Johnson",None,7
acl,https://aclanthology.org/P16-1193.pdf,A Vector Space for Distributional Semantics for Entailment,"James Henderson,Diana Popa",None,25
acl,https://aclanthology.org/P16-1194.pdf,Hidden Softmax Sequence Model for Dialogue Structure Analysis,"Zhiyang He,Xien Liu,Ping Lv,Ji Wu",None,4
acl,https://aclanthology.org/P16-1195.pdf,Summarizing Source Code using a Neural Attention Model,"Srinivasan Iyer,Ioannis Konstas,Alvin Cheung,Luke Zettlemoyer",None,411
acl,https://aclanthology.org/P16-1196.pdf,Continuous Profile Models in ASL Syntactic Facial Expression Synthesis,"Hernisa Kacorri,Matt Huenerfauth",None,18
acl,https://aclanthology.org/P16-1197.pdf,Evaluating Sentiment Analysis in the Context of Securities Trading,"Siavash Kazemian,Shunan Zhao,Gerald Penn",None,14
acl,https://aclanthology.org/P16-1198.pdf,Edge-Linear First-Order Dependency Parsing with Undirected Minimum Spanning Tree Inference,"Effi Levi,Roi Reichart,Ari Rappoport",None,3
acl,https://aclanthology.org/P16-1199.pdf,Topic Extraction from Microblog Posts Using Conversation Structures,"Jing Li,Ming Liao,Wei Gao,Yulan He,Kam-Fai Wong",None,36
acl,https://aclanthology.org/P16-1200.pdf,Neural Relation Extraction with Selective Attention over Instances,"Yankai Lin,Shiqi Shen,Zhiyuan Liu,Huanbo Luan,Maosong Sun",None,872
acl,https://aclanthology.org/P16-1201.pdf,Leveraging FrameNet to Improve Automatic Event Detection,"Shulin Liu,Yubo Chen,Shizhu He,Kang Liu,Jun Zhao",None,85
acl,https://aclanthology.org/P16-1202.pdf,Learning To Use Formulas To Solve Simple Arithmetic Problems,"Arindam Mitra,Chitta Baral",None,82
acl,https://aclanthology.org/P16-1203.pdf,Unravelling Names of Fictional Characters,"Katerina Papantoniou,Stasinos Konstantopoulos",None,3
acl,https://aclanthology.org/P16-1204.pdf,Most “babies” are “little” and most “problems” are “huge”: Compositional Entailment in Adjective-Nouns,"Ellie Pavlick,Chris Callison-Burch",None,39
acl,https://aclanthology.org/P16-1205.pdf,Modeling Stance in Student Essays,"Isaac Persing,Vincent Ng",None,32
acl,https://aclanthology.org/P16-1206.pdf,A New Psychometric-inspired Evaluation Metric for Chinese Word Segmentation,"Peng Qian,Xipeng Qiu,Xuanjing Huang",None,10
acl,https://aclanthology.org/P16-1207.pdf,Temporal Anchoring of Events for the TimeBank Corpus,"Nils Reimers,Nazanin Dehghani,Iryna Gurevych",None,32
acl,https://aclanthology.org/P16-1208.pdf,Grammatical Error Correction: Machine Translation and Classifiers,"Alla Rozovskaya,Dan Roth",None,67
acl,https://aclanthology.org/P16-1209.pdf,Recurrent neural network models for disease name recognition using domain invariant features,"Sunil Sahu,Ashish Anand",None,74
acl,https://aclanthology.org/P16-1210.pdf,Domain Adaptation for Authorship Attribution: Improved Structural Correspondence Learning,"Upendra Sapkota,Thamar Solorio,Manuel Montes,Steven Bethard",None,21
acl,https://aclanthology.org/P16-1211.pdf,A Corpus-Based Analysis of Canonical Word Order of Japanese Double Object Constructions,"Ryohei Sasano,Manabu Okumura",None,9
acl,https://aclanthology.org/P16-1212.pdf,Knowledge-Based Semantic Embedding for Machine Translation,"Chen Shi,Shujie Liu,Shuo Ren,Shi Feng,Mu Li,Ming Zhou,Xu Sun,Houfeng Wang",None,47
acl,https://aclanthology.org/P16-1213.pdf,One for All: Towards Language Independent Named Entity Linking,"Avirup Sil,Radu Florian",None,26
acl,https://aclanthology.org/P16-1214.pdf,On Approximately Searching for Similar Word Embeddings,"Kohei Sugawara,Hayato Kobayashi,Masajiro Iwasaki",None,29
acl,https://aclanthology.org/P16-1215.pdf,Composing Distributed Representations of Relational Patterns,"Sho Takase,Naoaki Okazaki,Kentaro Inui",None,12
acl,https://aclanthology.org/P16-1216.pdf,"The More Antecedents, the Merrier: Resolving Multi-Antecedent Anaphors","Hardik Vala,Andrew Piper,Derek Ruths",None,6
acl,https://aclanthology.org/P16-1217.pdf,Automatic Labeling of Topic Models Using Text Summaries,"Xiaojun Wan,Tianming Wang",None,35
acl,https://aclanthology.org/P16-1218.pdf,Graph-based Dependency Parsing with Bidirectional LSTM,"Wenhui Wang,Baobao Chang",None,150
acl,https://aclanthology.org/P16-1219.pdf,TransG : A Generative Model for Knowledge Graph Embedding,"Han Xiao,Minlie Huang,Xiaoyan Zhu",None,296
acl,https://aclanthology.org/P16-1220.pdf,Question Answering on Freebase via Relation Extraction and Textual Evidence,"Kun Xu,Siva Reddy,Yansong Feng,Songfang Huang,Dongyan Zhao",None,237
acl,https://aclanthology.org/P16-1221.pdf,Vector-space topic models for detecting Alzheimer’s disease,"Maria Yancheva,Frank Rudzicz",None,57
acl,https://aclanthology.org/P16-1222.pdf,Chinese Couplet Generation with Neural Network Structures,"Rui Yan,Cheng-Te Li,Xiaohua Hu,Ming Zhang",None,20
acl,https://aclanthology.org/P16-1223.pdf,A Thorough Examination of the CNN/Daily Mail Reading Comprehension Task,"Danqi Chen,Jason Bolton,Christopher D. Manning",None,543
acl,https://aclanthology.org/P16-1224.pdf,Learning Language Games through Interaction,"Sida I. Wang,Percy Liang,Christopher D. Manning",None,149
acl,https://aclanthology.org/P16-1225.pdf,Finding Non-Arbitrary Form-Meaning Systematicity Using String-Metric Learning for Kernel Regression,"E. Dario Gutiérrez,Roger Levy,Benjamin Bergen",None,23
acl,https://aclanthology.org/P16-1226.pdf,Improving Hypernymy Detection with an Integrated Path-based and Distributional Method,"Vered Shwartz,Yoav Goldberg,Ido Dagan",None,233
acl,https://aclanthology.org/P16-1227.pdf,Multimodal Pivots for Image Caption Translation,"Julian Hitschler,Shigehiko Schamoni,Stefan Riezler",None,85
acl,https://aclanthology.org/P16-1228.pdf,Harnessing Deep Neural Networks with Logic Rules,"Zhiting Hu,Xuezhe Ma,Zhengzhong Liu,Eduard Hovy,Eric Xing",None,508
acl,https://aclanthology.org/P16-1229.pdf,Case and Cause in Icelandic: Reconstructing Causal Networks of Cascaded Language Changes,"Fermín Moscoso del Prado Martín,Christian Brendel",None,11
acl,https://aclanthology.org/P16-1230.pdf,On-line Active Reward Learning for Policy Optimisation in Spoken Dialogue Systems,"Pei-Hao Su,Milica Gašić,Nikola Mrkšić,Lina M. Rojas-Barahona,Stefan Ultes,David Vandyke,Tsung-Hsien Wen,Steve Young",None,163
acl,https://aclanthology.org/P16-1231.pdf,Globally Normalized Transition-Based Neural Networks,"Daniel Andor,Chris Alberti,David Weiss,Aliaksei Severyn,Alessandro Presta,Kuzman Ganchev,Slav Petrov,Michael Collins",None,631
